Age Group,Age Group Name,Date,Expanded,Expanded by year,Frequency,Indicator,Indicator Name,Location,Location_Name,Location Name (copy),Location RegionId,Measure,Measure Name,Measure Unit,Units,% Uninsured,Scale
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,67.8,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,64.5,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,64.8,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,62.9,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,62.9,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,65.2,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,65.6,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,67,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,67.3,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,63.2,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,64.5,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA23,Private Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,64.8,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,56.9,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,54.1,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,54.5,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,52.5,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,53.6,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,55.9,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,53,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,54.6,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,55,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,51.4,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,53.5,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA28,Employment-based,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,54.2,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,8.7,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.5,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,6.5,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,6.3,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.5,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,6.5,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.4,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.8,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.6,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.4,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA33,Direct Purchase,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.4,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.7,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.3,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.6,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,8.9,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.2,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,7.9,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,10.1,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,10.1,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.8,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.8,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.8,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA38,Tricare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.8,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,22,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,22.8,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,23.6,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,25.3,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,25.6,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,25.8,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,26.8,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,28.7,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,29.4,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,34.7,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,34.6,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA44,Government Health Insurance,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,35.2,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,14.1,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,14.5,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,15.4,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,16.5,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,16,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,15.8,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,16.7,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,18.2,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,18.3,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,22.7,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,22,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA49,Medicaid,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,21.8,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,8.9,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,8.7,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,8.8,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.3,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.9,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,9.9,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,10.6,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,10.8,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,11.3,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,12.1,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,13.4,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA54,Medicare,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,14,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3.2,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,2.9,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,2.9,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3.5,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3.4,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3.9,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3.7,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,3.9,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,4.4,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,4.6,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA59,VA Care,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,4.2,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,19.1,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,21.1,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,19.9,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,20.1,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,20.5,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,18.5,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,17.2,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,14.9,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,14,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,13.7,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,12.6,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2015,A,KN.VA12,Uninsured,US_AK,Alaska,Alaska,US_AK,M.13,Percent,%,%,12.2,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA11,Health Insurance Coverage Status,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,100,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,82,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,82.7,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,83.1,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,82.8,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,82.4,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,82.9,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,86.4,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,89.2,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,90,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,89.9,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,89.4,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA17,Covered by Private or Government Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,88.7,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,63,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,61.1,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,60.4,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,59.1,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,59.3,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,59.9,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,61.2,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,62.8,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,62.2,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,63,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,62.6,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA23,Private Health Insurance,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,62.7,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,51.5,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,49.8,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,49,1
KN.A1,All Age Group,1/1/2011,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,48.2,1
KN.A1,All Age Group,1/1/2012,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,48.1,1
KN.A1,All Age Group,1/1/2013,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,48.1,1
KN.A1,All Age Group,1/1/2014,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,48.2,1
KN.A1,All Age Group,1/1/2015,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,48.9,1
KN.A1,All Age Group,1/1/2016,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,48.7,1
KN.A1,All Age Group,1/1/2017,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,50.1,1
KN.A1,All Age Group,1/1/2018,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,50.4,1
KN.A1,All Age Group,1/1/2019,Expanded,Expanded 2014,A,KN.VA28,Employment-based,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,50.6,1
KN.A1,All Age Group,1/1/2008,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,13.5,1
KN.A1,All Age Group,1/1/2009,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,12.5,1
KN.A1,All Age Group,1/1/2010,Expanded,Expanded 2014,A,KN.VA33,Direct Purchase,US_AZ,Arizona,Arizona,US_AZ,M.13,Percent,%,%,12.4,1
